name	domain	phylum	class	order	family	genus	species
5c809a111d1efcb662e572328b102266	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__UCG-010	g__UCG-010	s__uncultured_bacterium
e693a498e6f14f1a62eab0685eb354d1	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__uncultured	s__uncultured_organism
c1792e11c273cc76eadecf58ae081f57	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__uncultured	s__human_gut
9f07c4df5b568d847c771ebac4b8e5dc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__uncultured	s__human_gut
6779fd0a262614ca7071ec517ea70416	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__uncultured	s__gut_metagenome
c009dedfaab656d2941254e874308727	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UBA1819	s__uncultured_organism
09d6c7ce4f3585d2792af7a9e4124d63	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__uncultured_bacterium
6c3625df0fa5b45cdfca8e5d1912b010	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__
ee1c8b2b3c29b4f81d05d0ad3f51a975	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__
8970b431812f6f3ad9b44d5be556a559	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__
bb541d5abeb51c8b912dc9e3253a35d8	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__
7bd19b76ae5b26ba9732b330765ec859	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Subdoligranulum	s__
131e850d73ec7a0b8b259b26b1ec40d6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__uncultured_organism
23d0884e632ac1a975038027f2a2c79d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_callidus
3d15bb83f2f88e788738c014302fee53	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_callidus
691e154dfd5c5c0e789b19f490ce2749	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_bicirculans
69217e02871bddf192ba3bf4fa66afce	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_bicirculans
51f698be9625e2c8bcfea74ae75be78e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__metagenome
86db449f70d49f647286434fcf09b67c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
78c2f5e6711cfc2df92d6a3593cb2af9	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
ea30a0b7ba7b2129c07a0b5bd4d8d637	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
9e75375985709419700027fd7637022b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
763cecc5d731fa6024783ce31b459b25	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Phocea	s__
ad6b70f037ebaac502469b2007454798	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Negativibacillus	s__uncultured_bacterium
2f00872e15b991b14565e258e1a8063c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae_Sedis	s__uncultured_organism
19b0e28d4e58218356520ab6b1a6317d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae_Sedis	s__[Clostridium]_leptum
5e2e440435ba682157c2c7b7841ec135	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Incertae_Sedis	s__
06959b05a1c064b0228c95be3acb542e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Fournierella	s__uncultured_organism
b0306c8e6bfbedeea736f0cb328af6c7	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__metagenome
916e51deaef9fefcf57f749d87150946	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
b0bca208e15ebf1c2fffcdc93a21a23b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
6b845eb8e60b2cfc7176e86597c17842	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
99346b94923813c9d77cf3d2c1823345	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
875e5b7c52448a433fb425dc29d58b32	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
2f002a61a2d20f76351356a059189935	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
8f288ef3caf42b925ab333949806376a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
c4b225961bad8a666807fb07a50f0736	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
5ff5e6a83095e4e85e7f5a26315ce267	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
da10f80604aeca8810c79f128f4fdf8d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__
5c3c09b9f0ed1e6d1c708b19d0128e5e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__CAG-352	s__uncultured_bacterium
add37a24f3f4784f93cb6d3079524c36	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__CAG-352	s__uncultured_bacterium
8139cdc6088e06659c271523653902d1	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Anaerotruncus	s__Anaerotruncus_colihominis
b44a606395e4d535902f895915da9809	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__[Eubacterium]_siraeum_group	s__[Eubacterium]_siraeum
b032b2b6814c9c5fc3ada2159e16a6dc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__[Eubacterium]_siraeum_group	s__[Eubacterium]_siraeum
ee24c482d0c0b4348dd8f5582e3ecab6	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__uncultured	s__uncultured_organism
8d32cb11466c88d7b9e111c169ddc7bc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__uncultured	s__Clostridium_sp.
76979c553049f70c05f369b6fd42ad82	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__uncultured	s__
acfd71e6ae5444af228081190c9d7efe	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__uncultured_organism
ee56a1a026d7431854dec500aa1538f0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__uncultured_bacterium
78d4a124fa1034e6867515dd8df26538	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__metagenome
3cd684aae031a2ea40d7dfcc6eb1d34c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__metagenome
c582c477707fca2cf8d4c753d4ff1eaa	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__gut_metagenome
b32a2fac836d86155713f411ac01f76c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-005	s__
5a4ab3b9c5f1fd87f98ea442c2ef629c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-003	s__uncultured_organism
963c8bbd081a02bde2b84394aad4d8f7	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-003	s__uncultured_organism
47fa16ca6c34ae36b0f3a08bd6189709	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-003	s__
76ee1d25d8597568306dea69022ac101	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__uncultured_rumen
ad0ea30a94e947b1c3a17e651e55efb0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__uncultured_organism
c9295a293b1c995ad871fdcdc7882720	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__
2b2e85932fbc4b64c7519e51446861e3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__
422b5c3939e85cf8fb5eaed64ffc5d1c	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UCG-002	s__
8900c3bd43c429ec1981e1a512303b4d	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Oscillibacter	s__uncultured_organism
c61a44ad1356bfd591d6a9a01125ef46	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__NK4A214_group	s__metagenome
d5ebc719ca04d627d2c18411878c49f5	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__NK4A214_group	s__
4f471a1ff8bad5fee57a0f7c99933ad3	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Intestinimonas	s__Intestinimonas_butyriciproducens
00bee4efea43e11ab518efbe108ab202	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__
05f3c859e7f2148ada3ce451e860754e	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__
757e81bac4be197d1cd80c8ce587ffbc	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__
843c2c93e4e15a0375342d35d4d6a237	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Colidextribacter	s__uncultured_Clostridia
ef728d2f50358b872ef4e49b79ee850f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Colidextribacter	s__Colidextribacter_massiliensis
32d8c35c0c0f93efc506997a15c64663	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Colidextribacter	s__
e6c53e369b867c116da9ba01cb34682f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__UCG-009	s__
a0ccee4647a73d6e20c0398867f6d69f	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__uncultured_bacterium
37b2c2f5490feffbfaacbf819d5aa02b	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__uncultured_bacterium
49586bf770ac1feb58a18e86e920d7b2	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__uncultured_bacterium
54537663299ffdc0137e31800ced3870	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__
cdd5aaae41e8bb38d312c5c7598b7f11	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__
d5744b0b15dc76a8b33ebf59df7e2fed	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__
99577e116ba23f831c2b90233f3e4eef	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__uncultured_bacterium
88ed8502d51d9fd6373edf647ad103d0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__human_gut
df3444781c2a54a38a6b05b2b3cf1be1	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__human_gut
5036ca5512f20c4399126e591eb8281a	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__gut_metagenome
8a5e0d12a9a6f1f0a7292701805f9c67	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__gut_metagenome
a4513a9a4eb758dcddacfb9c9a64aec4	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__gut_metagenome
381ddf121b4262c7a51684d4b4241e61	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__
a831ede1dad7c08eec12e39300b11748	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__
d86206dd5cce12f25116458423e8d7c0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__
6f5daf92554a6a56b5bc9ab3219cfaba	d__Bacteria	p__Firmicutes	c__Clostridia	o__Oscillospirales	f__[Eubacterium]_coprostanoligenes_group	g__[Eubacterium]_coprostanoligenes_group	s__
c370274911292f0bae00e1ca12faef76	d__Bacteria	p__Chloroflexi	c__OLB14	o__OLB14	f__OLB14	g__OLB14	s__uncultured_bacterium
6288da56fb0e8ff7062be4acf86c5e0a	d__Bacteria	p__Chloroflexi	c__OLB14	o__OLB14	f__OLB14	g__OLB14	s__uncultured_bacterium
2cd5511a1c1bb3da7371e97d51539a2a	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Marinomonadaceae	g__Marinomonas	s__
e23fd1f69327a73691f1956af628adc4	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__Nitrospira_defluvii
53ef3a3a78bd139ea92136a267c71c14	d__Bacteria	p__Firmicutes	c__Clostridia	o__Monoglobales	f__Monoglobaceae	g__Monoglobus	s__uncultured_organism
acbeb33abae2635fcbb0d149b9beedd1	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__uncultured	g__uncultured	s__wastewater_metagenome
733d44892db1885b32122d3d034f5243	d__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__Microtrichales	f__Ilumatobacteraceae	g__CL500-29_marine_group	s__
715464962763d3f5b120d5066e95a430	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Rothia	s__Rothia_mucilaginosa
f1b1c78b4b96b73d4943ab4f3881a93e	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Microbacteriaceae	g__Microbacterium	s__
6982e46557c45f389c52b292299f7ec5	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__uncultured	g__uncultured	s__uncultured_bacterium
82cc67bb6108965cd79b26d7cfda87bf	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_sp.
57329ec335414a825d5252319cb72e99	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_sanguinis
f85b471cb1d6cf5d87dca5b0e240a190	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_salivarius
cb5c1ffa90ea25599c2dac08ca52f388	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_mutans
518a16b6404016080ac9baa46a635253	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_dysgalactiae
7535792e4f2ca4f7a6552773400df286	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_anginosus
1ca0364143c22eb6da70d03da8f9f20c	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_anginosus
91fe3bbd1d6c21604b74343e549cc101	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
e3deb047ba5a93b297efe94f72e90494	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
7b1d712ec8e6fe8fc66593958ad14443	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
5c09d56b1b12daa1da35cd23d143c1e2	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
95477386460a35cd495145b77fd0e95b	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
5a42390572c71de3aeec27a32e99a35d	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
58dc89ef92ea33b986722d92f03ec4c9	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
fa1e798d218ee3d5abedeb9766f59063	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
3b278ba56bcf314bd59fd7c3f43dc4a1	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
b470cbde64fcde2f586ee2908402f067	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
945af8cd771b471c7f88e2e7907ff679	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
f9eb0e23121247009f911d196180b96f	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
dac2daa092e64a27efe480421ddcc75b	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
3a03bf931af27577ebd729502f08aeb5	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
5b66c0a470693e1c168124459b473371	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
98ff87f407d333cd5bf0d35bf826a9fa	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
99516ce9d1d8474407a74573b84ad648	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
1b740ce52bc46d4f75362583ad8281c9	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
c87046f191b5b2f83f50b73083a348b0	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
cb17d30eb0da439244172ed626d236c1	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
6aa22bb0d50f733e4136cf8865e4f169	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
b0f5b34b0e888ecc7e2175ed977b9454	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__
809bf20bafb0a3cb2697add4e1b8d4c9	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__uncultured_bacterium
9942bce994291e5363ad884e427c625f	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus_raffinolactis
ed5bc7b6b8181686ad5bd7c0db099bd3	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus_lactis
54e29504e858ab3ccb8429b7c49ad638	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__Lactococcus_garvieae
de0e462a43e3685eb32d7ba119e862f6	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__
f4c6355c63d6cdc8f704a075d8dd2047	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus	s__
284f3ca20905e89b731c482ef59e77b7	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella	s__
b14739e3fbfbaf1b60ef993dfc345858	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	s__uncultured_bacterium
5873c58f7153dd9dee802f797b8bc73e	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc	s__Leuconostoc_lactis
5e2c43fa3bd97507ddbee23efbb40092	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus_acidilactici
31c3d26df265dbcc58511cccc0bc8722	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__
58211ab313ff1d2f083c0a6941902cc1	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_salivarius
1597f6e24f1ef1ee7887325a575ad4a2	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_mucosae
4ec9d3aa606a994327b33c1fabb28cd5	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_mucosae
cf09ee5f94d0a424c5369fb953b9ed88	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_johnsonii
062e3b550beab695f3a38f43fbe0c409	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_gasseri
71f1353988c0af5f645d89846a2500df	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_fermentum
cb3234c08def03d9c49de9df7a67568a	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_dextrinicus
a9c4d1d26c8883f49b5c2c94e49e8ecc	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__
a219d6a25110e039ba578a89d6bbd591	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__
b90a1f7a4157d997bdd57fa9c43cb50a	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__	s__
7d7a158793ff4026f4680188b3c40d80	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
7faa2a31ae94f0502faf387d46e4bb18	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
7910ae553d1e5ea251891cb57b404eb9	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
231c3762c1a361b8e0c3667e573a5209	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
8362022af87c6f1b4fe9d50c6bf882b4	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
ae08e5ace375916706c89a56eab0f52f	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
47c4099b9f8d0c318ec6ead5efbdd1d8	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
783bd2675839c30572a720f4aee0c644	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
53f9b707ae66b9440a1cf3732680c156	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__
c6847765ce56f62a24fd218719f006cc	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	s__uncultured_organism
363ca08cfc25a1539f4931e43ff9721d	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella	s__
8580ff99c4fb9b81c26be6315826e8f9	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Abiotrophia	s__uncultured_bacterium
